t_bin_s,n_runs,mean,std,ci95_low,ci95_high,q10,q25,q50,q75,q90,min,max
131,3.0,382193.3333333333,572334.3603911384,-1039678.7861224546,1804065.452789121,45570.2,51810.5,62211.0,552585.0,846809.4,41410.0,1042959.0
132,11.0,414261.63636363635,228821.23810008226,260547.01661843655,567976.2561088362,144472.0,250955.5,371125.0,594307.0,648304.0,105772.0,829347.0
133,3.0,117018.33333333333,106535.03139499859,-147650.71568614774,381687.38235281437,30624.800000000003,65424.5,123424.0,171815.0,200849.6,7425.0,220206.0
134,11.0,433491.45454545453,219666.23788983305,285926.8643507031,581056.044740206,121340.0,329381.0,483673.0,527724.0,584392.0,93668.0,871743.0
135,3.0,107787.0,89227.09427634635,-113883.27952836212,329457.2795283621,34301.4,77926.5,150635.0,159071.5,164133.4,5218.0,167508.0
136,11.0,437817.9090909091,517900.21890639403,89909.48994175374,785726.3282400644,104626.0,138976.0,238009.0,406399.0,1169514.0,5931.0,1686797.0
137,3.0,375483.3333333333,91197.01047914528,148919.11571516335,602047.5509515032,306528.2,326441.0,359629.0,416598.5,450780.2,293253.0,473568.0
138,11.0,284746.7272727273,204655.88831308566,147265.59872074114,422227.8558247135,77550.0,139727.0,238293.0,369529.0,522051.0,64613.0,731796.0
139,3.0,266703.3333333333,96376.73863714903,27270.919143508305,506135.7475231583,196351.0,213590.5,242323.0,307626.0,346807.8,184858.0,372929.0
140,11.0,318167.36363636365,262084.5538681258,142107.53687627582,494227.1903964515,116686.0,165665.0,249123.0,352527.5,402087.0,98984.0,1046521.0
141,3.0,544203.6666666666,518284.83098035323,-743391.1417320323,1831798.4750653654,184344.8,252177.5,365232.0,746744.0,975651.2000000001,139123.0,1128256.0
142,11.0,238693.0909090909,134983.41208048828,148015.6519084914,329370.52990969043,79293.0,140537.0,250851.0,301386.5,409935.0,53540.0,479245.0
143,3.0,350771.3333333333,375424.01999117393,-581908.9038529429,1283451.5705196094,99999.6,136957.5,198554.0,488476.5,662430.0,75361.0,778399.0
144,11.0,406885.7272727273,221906.57798861703,257816.14991313108,555955.3046323236,189943.0,252602.0,318657.0,557260.5,714144.0,186066.0,801796.0
145,3.0,209808.66666666666,98879.31069912115,-35840.98291579727,455458.3162491306,128570.2,164065.0,223223.0,262259.5,285681.4,104907.0,301296.0
146,12.0,518278.5,442045.0068732204,237414.60851474176,799142.3914852582,172331.7,318081.75,389231.0,547535.25,838683.9,56422.0,1737105.0
147,3.0,1481416.0,2168152.0615655626,-3905007.008001522,6867839.008001522,162272.2,231401.5,346617.0,2164031.0,3254479.4000000004,116186.0,3981445.0
148,12.0,586173.75,703259.4446230191,139341.00385559688,1033006.4961444031,128448.40000000001,219484.75,287641.5,775700.75,966770.6,105265.0,2605282.0
149,3.0,192066.66666666666,149048.17919831604,-178219.41979667722,562352.7531300106,79720.6,111706.0,165015.0,258901.5,315233.4,58397.0,352788.0
150,12.0,399125.8333333333,330084.717974818,189398.59522698706,608853.0714396796,145160.1,196078.5,263797.5,431142.25,949716.7000000001,99158.0,1093646.0
151,3.0,278756.6666666667,182123.20322334915,-173698.96572326683,731212.2990566002,128772.8,217842.5,366292.0,383438.5,393726.4,69393.0,400585.0
152,12.0,316068.4166666667,264997.39858635946,147695.96715773878,484440.8661755946,92299.8,103295.25,243736.5,484779.25,748212.7000000001,47148.0,801665.0
153,3.0,272356.0,154336.23206169056,-111067.39823945687,655779.3982394568,143996.2,207535.0,313433.0,357715.5,384285.0,101637.0,401998.0
154,12.0,287212.25,165738.24362811324,181906.48395913548,392518.0160408645,155508.2,172781.0,229688.5,415235.5,451915.0,88164.0,655469.0
155,3.0,204917.66666666666,40544.20765452611,104192.14246434724,305643.1908689861,174170.2,183170.5,198171.0,223291.5,238363.8,168170.0,248412.0
156,12.0,364414.25,430262.2230980724,91036.83263425727,637791.6673657427,20312.4,98688.75,249774.0,366404.25,976062.9000000003,7987.0,1403979.0
157,3.0,223791.33333333334,124203.21218202585,-84771.4522869171,532354.1189535838,120431.0,175851.5,268219.0,293945.0,309380.6,83484.0,319671.0
158,12.0,373943.5,354249.5442390088,148862.56026577324,599024.4397342268,88164.20000000001,191117.0,274716.5,448623.0,595920.0,47102.0,1363502.0
159,3.0,239831.0,249341.77978630055,-379618.3104543559,859280.3104543559,73366.8,97807.5,138542.0,331210.0,446810.80000000005,57073.0,523878.0
160,12.0,288730.1666666667,388337.2150264705,41990.808173780184,535469.5251595532,58993.3,111091.75,203825.5,245304.75,329330.7,51133.0,1490923.0
161,3.0,428197.3333333333,404601.95147865184,-576970.7538871136,1433365.4205537804,171803.0,195738.5,235631.0,564373.0,761618.2000000001,155846.0,893115.0
162,12.0,598887.5833333334,876937.5178176978,41704.31010536302,1156070.8565613036,112627.8,168350.25,212142.5,422277.0,2253501.0000000005,69276.0,2469283.0
163,3.0,279516.3333333333,137979.4153862573,-63271.20027281053,622303.8669394772,176968.0,204331.0,249936.0,339911.5,393896.8,158726.0,429887.0
164,12.0,239123.66666666666,185251.44362697634,121419.72125086201,356827.6120824713,69345.0,88988.25,168639.5,329965.25,503223.50000000006,64901.0,630464.0
165,3.0,232481.33333333334,135582.13698837074,-104350.54995295368,569313.2166196203,139164.8,155871.5,183716.0,284708.5,345304.0,128027.0,385701.0
166,12.0,196385.0,161248.36683203958,93931.98480944944,298838.0151905506,31361.9,67525.25,199354.0,244297.0,307491.4,26984.0,601442.0
167,3.0,1330211.3333333333,1851507.9961440442,-3269560.7245027944,5929983.3911694605,231841.2,261627.0,311270.0,1889325.0,2836158.0,211984.0,3467380.0
168,12.0,344053.0833333333,372394.8606252285,107443.08186733015,580663.0847993365,75399.2,130369.25,164437.5,514183.25,592700.0,25509.0,1344309.0
169,3.0,255442.66666666666,135590.88906092965,-81410.95972788052,592296.2930612138,145930.0,189074.5,260982.0,324580.5,362739.6,117167.0,388179.0
170,12.0,262062.58333333334,214973.6289786846,125473.93497658786,398651.23169007886,73399.7,123509.0,193348.5,351820.75,454453.60000000003,69161.0,815379.0
171,3.0,697541.6666666666,813296.9914393716,-1322963.123880275,2718046.4572136085,164383.2,232594.5,346280.0,986858.0,1371204.8,118909.0,1627436.0
172,12.0,589083.75,783603.2058401316,91202.66922646604,1086964.830773534,104346.8,120665.75,153867.0,914247.0,1084997.7,85443.0,2747748.0
173,3.0,116314.66666666667,59572.42385813535,-31683.382086509242,264312.71541984257,66746.2,93421.0,137879.0,149990.5,157257.4,48963.0,162102.0
174,12.0,276552.5,206703.69778347856,145218.35066866045,407886.6493313395,88983.0,117964.5,258814.0,323806.25,587590.1000000001,17082.0,707500.0
175,3.0,201898.66666666666,26971.03991939008,134893.48167672206,268903.85165661125,182698.2,186847.5,193763.0,212882.0,224353.4,179932.0,232001.0
176,12.0,215588.25,152862.833655848,118463.18432459774,312713.3156754023,80265.8,102945.5,213452.5,239610.75,267507.60000000003,60940.0,643282.0
177,3.0,273665.6666666667,199908.96429708533,-222975.81152285286,770307.1448561862,109549.6,180863.5,299720.0,379495.0,427360.0,62007.0,459270.0
178,12.0,316073.4166666667,355127.7796241947,90434.4690280681,541712.3643052652,67953.5,89387.75,148838.0,404479.0,879163.0000000001,11163.0,1036498.0
179,3.0,259956.0,97776.885182542,17045.14825020387,502866.85174979613,178595.2,219349.0,287272.0,314221.0,330390.4,151426.0,341170.0
180,12.0,422469.0,444097.5691073876,140300.96389679512,704637.0361032048,139714.5,150476.25,222994.0,426239.25,1108718.7000000002,138609.0,1489000.0
181,3.0,1246589.3333333333,1191874.9306854026,-1714431.0965106918,4207609.763177359,494289.4,561506.5,673535.0,1645145.0,2228111.0,449478.0,2616755.0
182,12.0,573677.3333333334,662812.4288092827,152543.56825143972,994811.098415227,101496.8,244405.25,397323.0,641233.75,866666.8,96599.0,2518267.0
183,3.0,197474.33333333334,161798.6018027762,-204488.11517853566,599436.7818452023,102787.0,104068.0,106203.0,245245.0,328670.2,101933.0,384287.0
