t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s
15433.171,140021,2,38712,661282,ptp4l[15433.171]: master offset     140021 s2 freq  +38712 path delay    661282,162.121000000001
15434.171,-54958,2,19159,644925,ptp4l[15434.171]: master offset     -54958 s2 freq  +19159 path delay    644925,163.121000000001
15435.172,327330,2,57715,644925,ptp4l[15435.172]: master offset     327330 s2 freq  +57715 path delay    644925,164.1220000000012
15436.172,-21753,2,22785,644925,ptp4l[15436.172]: master offset     -21753 s2 freq  +22785 path delay    644925,165.1220000000012
15437.173,468197,2,72249,658027,ptp4l[15437.173]: master offset     468197 s2 freq  +72249 path delay    658027,166.1230000000014
15438.174,-13907,2,24024,658027,ptp4l[15438.174]: master offset     -13907 s2 freq  +24024 path delay    658027,167.12400000000162
15439.181,1860329,2,213308,658027,ptp4l[15439.181]: master offset    1860329 s2 freq +213308 path delay    658027,168.13100000000122
15440.181,1252971,2,153825,734480,ptp4l[15440.181]: master offset    1252971 s2 freq +153825 path delay    734480,169.13100000000122
15441.181,-173314,2,11023,744477,ptp4l[15441.181]: master offset    -173314 s2 freq  +11023 path delay    744477,170.13100000000122
15442.182,-361296,2,-8136,763125,ptp4l[15442.182]: master offset    -361296 s2 freq   -8136 path delay    763125,171.13200000000143
15443.184,18673,2,29880,763125,ptp4l[15443.184]: master offset      18673 s2 freq  +29880 path delay    763125,172.13400000000001
15444.184,-183447,2,9484,771305,ptp4l[15444.184]: master offset    -183447 s2 freq   +9484 path delay    771305,173.13400000000001
15445.186,163561,2,44348,771305,ptp4l[15445.186]: master offset     163561 s2 freq  +44348 path delay    771305,174.13600000000042
15446.187,-390806,2,-11479,951781,ptp4l[15446.187]: master offset    -390806 s2 freq  -11479 path delay    951781,175.13700000000063
15447.188,-563671,2,-29329,1195470,ptp4l[15447.188]: master offset    -563671 s2 freq  -29329 path delay   1195470,176.13800000000083
15448.19,-678622,2,-41503,1195470,ptp4l[15448.190]: master offset    -678622 s2 freq  -41503 path delay   1195470,177.14000000000124
