t_bin_s,n_runs,mean,std,ci95_low,ci95_high,q10,q25,q50,q75,q90,min,max
160,5.0,762933.2,315728.7392354393,370967.0393390092,1154899.3606609907,477376.2,614280.0,695633.0,894369.0,1092313.8,386107.0,1224277.0
161,7.0,587082.0,255593.22583876643,350689.1761499761,823474.8238500239,324573.60000000003,462470.5,587944.0,695858.5,855141.4000000001,200223.0,1004749.0
162,6.0,756850.3333333334,336149.19574716623,404026.0013220503,1109674.6653446164,444622.5,589066.0,719137.5,843944.75,1106791.0,340644.0,1330927.0
163,9.0,572699.5555555555,208592.04578261793,412361.8030306499,733037.3080804611,360795.8,476319.0,636918.0,671630.0,746995.2000000001,203839.0,936008.0
164,6.0,743558.6666666666,324944.41640235437,402494.9422596348,1084622.3910736984,421890.5,584820.0,726568.5,875245.5,1082217.0,295180.0,1250660.0
165,8.0,570318.75,195928.23265001178,406492.61986455997,734144.88013544,408195.60000000003,491700.0,563224.0,663197.25,741800.1,218266.0,903141.0
166,7.0,724418.0,309109.83127468894,438528.7881281522,1010307.2118718477,456420.4,541940.5,594794.0,919839.5,1103525.6,338131.0,1214441.0
167,7.0,607298.7142857143,211417.84056516632,411762.7794835895,802834.6490878391,408693.2,511046.5,600998.0,695882.5,814323.8,277325.0,958910.0
168,6.0,719646.6666666666,275618.7400375139,430355.4856261208,1008937.8477072124,436732.0,568180.25,729415.5,910010.5,992792.5,316328.0,1058077.0
169,8.0,627803.625,179315.01704377888,477868.69770481926,777738.5522951807,463870.10000000003,551052.5,635220.5,691788.5,784765.3999999999,319066.0,948900.0
170,5.0,744025.4,294168.8723978117,378825.05815287837,1109225.7418471216,412651.2,557136.0,910942.0,957298.0,969973.0,316328.0,978423.0
171,7.0,642977.8571428572,171956.5927818496,483938.8043121984,802016.9099735159,484169.2,548115.0,630111.0,700461.5,810791.4000000001,414853.0,958728.0
172,6.0,726842.0,264303.87715128204,449426.9709483369,1004257.0290516631,459117.5,590058.25,731779.5,938144.0,989629.0,331929.0,1015814.0
173,6.0,656780.8333333334,167423.3002558684,481052.27344609995,832509.3932205668,488080.5,572875.5,663648.5,713496.25,818613.5,422364.0,918294.0
174,7.0,681283.7142857143,209116.27848616845,487876.44606829644,874690.9825031322,481186.2,588203.5,629014.0,862515.5,905946.2,331929.0,906605.0
175,6.0,659582.6666666666,169015.08342945806,482183.36104499747,836981.9722883358,497928.0,590786.5,650811.0,708063.5,830009.0,424318.0,933630.0
176,7.0,713999.5714285715,189777.22800945424,538478.5861428167,889520.5567143263,520770.0,651808.5,703735.0,861231.0,903965.6,362676.0,905507.0
177,6.0,633522.5,187111.04726204704,437129.5557437295,829915.4442562705,439173.5,487641.5,633827.5,706527.0,827566.5,430177.0,933630.0
178,6.0,694099.3333333334,176066.29489447054,509299.0313490713,878899.6353175954,507807.0,662081.5,741565.0,761795.5,832926.0,378070.0,899270.0
179,6.0,603142.5,193223.50201437713,400333.8843923628,805951.1156076372,411235.5,446529.5,589614.5,703746.5,808577.5,398766.0,900235.0
180,6.0,677213.6666666666,112723.45396707229,558898.4130497846,795528.9202835487,561826.5,652094.25,698526.5,729948.25,771288.0,478509.0,810681.0
181,5.0,560407.4,169634.15978009853,349812.53781871474,771002.2621812853,400642.2,476274.0,521375.0,668942.0,738711.8,350221.0,785225.0
182,7.0,751176.2857142857,246397.75488744097,523288.16044412926,979064.4109844421,537851.4,617258.0,687643.0,826066.0,1049957.8,478158.0,1205785.0
183,4.0,592851.25,224834.52550764973,235139.5199173293,950562.9800826707,392060.0,447648.5,573736.5,718939.25,808934.3,355001.0,868931.0
184,8.0,775360.25,319108.2218431994,508536.70766571094,1042183.792334289,494265.7,569795.5,722259.5,862401.0,1114766.0999999999,409894.0,1433005.0
185,4.0,550601.0,224347.37885698598,193664.3202385353,907537.6797614647,353878.2,403326.0,524671.0,671946.0,768067.8,320913.0,832149.0
186,8.0,740013.875,327252.94908654265,466380.08828572347,1013647.6617142765,410698.0,545678.5,737631.0,810801.0,1003209.8999999999,372478.0,1433005.0
187,4.0,565788.0,255520.95637083598,159254.15841399995,972321.841586,342052.7,429788.75,543512.0,679511.25,807344.1000000001,283562.0,892566.0
188,8.0,761879.25,319266.6383581285,494923.24709972023,1028835.2529002798,470982.7,595164.25,691775.5,874248.25,1206498.7,335035.0,1281496.0
189,4.0,632053.5,229952.77652958807,266198.6325414254,997908.3674585746,424250.10000000003,579255.75,665580.5,718378.25,813035.3,320913.0,876140.0
190,8.0,771525.125,351003.7783135827,478031.99291652284,1065018.2570834772,460501.8,563453.25,683288.5,921957.75,1230022.5,318574.0,1382500.0
191,4.0,615017.25,216814.53252703487,270065.3287494875,959969.1712505125,411917.1,537159.75,640800.0,718657.5,797491.2000000001,328422.0,850047.0
192,8.0,723752.0,323060.0825711173,453624.094424475,993879.905575525,368676.5,529706.0,711651.5,842815.25,1054304.9,318574.0,1335476.0
193,3.0,589458.0,223254.72427476197,34817.75829560147,1144098.2417043985,403692.2,496662.5,651613.0,713331.0,750361.8,341712.0,775049.0
194,9.0,739190.0,290595.33562756993,515819.0520142746,962560.9479857255,420398.0,536508.0,793783.0,891200.0,1003866.2000000001,318574.0,1284119.0
195,3.0,607183.3333333334,325254.5008794395,-200858.85063047195,1415225.5172971387,383038.2,423472.5,490863.0,732734.0,877856.6,356082.0,974605.0
196,8.0,729189.875,234074.9018293305,533467.2636648952,924912.4863351048,436881.2,571826.0,784931.0,910093.25,950364.2,342398.0,1010812.0
